metric,label_mode,n_estimators,contamination,max_samples,max_features,bootstrap,label_anomaly_rate,pred_anomaly_rate,pseudo_f1,pseudo_precision,pseudo_recall,score_separation_z
total_revenue,iqr(pct_change(total_revenue)),200,0.05,0.8,0.7,False,0.027624309392265192,0.049723756906077346,0.14285714285714285,0.1111111111111111,0.2,2.4063167782426333
total_revenue,iqr(pct_change(total_revenue)),200,0.08,auto,1.0,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.3143730302210517
total_revenue,iqr(pct_change(total_revenue)),500,0.08,auto,0.7,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.3021811014833307
total_revenue,iqr(pct_change(total_revenue)),300,0.08,auto,1.0,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.2892225637119967
total_revenue,iqr(pct_change(total_revenue)),500,0.08,auto,1.0,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.287009789323785
total_revenue,iqr(pct_change(total_revenue)),300,0.08,auto,0.7,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.2821314935288024
total_revenue,iqr(pct_change(total_revenue)),200,0.08,auto,0.7,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.27978009622326
total_revenue,iqr(pct_change(total_revenue)),500,0.08,0.6,0.7,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.270359489924827
total_revenue,iqr(pct_change(total_revenue)),500,0.08,0.8,0.7,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.249329908219473
total_revenue,iqr(pct_change(total_revenue)),200,0.08,0.8,1.0,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.2380231760323257
total_revenue,iqr(pct_change(total_revenue)),500,0.08,0.8,1.0,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.2362480181421502
total_revenue,iqr(pct_change(total_revenue)),300,0.08,0.6,1.0,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.2351262337088307
total_revenue,iqr(pct_change(total_revenue)),300,0.08,0.6,0.7,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.2311891235365775
total_revenue,iqr(pct_change(total_revenue)),500,0.08,0.6,1.0,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.231036702804257
total_revenue,iqr(pct_change(total_revenue)),200,0.08,0.6,0.7,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.227938192603038
total_revenue,iqr(pct_change(total_revenue)),200,0.08,0.8,0.7,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.2225494304283107
total_revenue,iqr(pct_change(total_revenue)),300,0.08,0.8,0.7,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.213274977528009
total_revenue,iqr(pct_change(total_revenue)),300,0.08,0.8,1.0,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.2125592382966266
total_revenue,iqr(pct_change(total_revenue)),200,0.08,0.6,1.0,False,0.027624309392265192,0.08287292817679558,0.1,0.06666666666666667,0.2,2.205390743835012
total_revenue,iqr(pct_change(total_revenue)),200,0.02,auto,1.0,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,3.0650879980808132
total_revenue,iqr(pct_change(total_revenue)),500,0.02,auto,1.0,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,3.0226765739801955
total_revenue,iqr(pct_change(total_revenue)),300,0.02,auto,1.0,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,3.0178873593759246
total_revenue,iqr(pct_change(total_revenue)),200,0.02,auto,0.7,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.9472753497918993
total_revenue,iqr(pct_change(total_revenue)),500,0.02,auto,0.7,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.9446859655085293
total_revenue,iqr(pct_change(total_revenue)),500,0.02,0.8,1.0,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.9074152476814707
total_revenue,iqr(pct_change(total_revenue)),500,0.02,0.8,0.7,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.9062133141893605
total_revenue,iqr(pct_change(total_revenue)),300,0.02,auto,0.7,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.894878583672104
total_revenue,iqr(pct_change(total_revenue)),500,0.02,0.6,0.7,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.8802831420139086
total_revenue,iqr(pct_change(total_revenue)),500,0.02,0.6,1.0,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.879764624415608
total_revenue,iqr(pct_change(total_revenue)),200,0.02,0.8,1.0,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.8596289581017325
total_revenue,iqr(pct_change(total_revenue)),300,0.02,0.8,1.0,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.849272487231153
total_revenue,iqr(pct_change(total_revenue)),300,0.02,0.6,1.0,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.8482317944565825
total_revenue,iqr(pct_change(total_revenue)),300,0.02,0.8,0.7,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.8465144894520567
total_revenue,iqr(pct_change(total_revenue)),200,0.02,0.6,0.7,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.844716696343465
total_revenue,iqr(pct_change(total_revenue)),300,0.02,0.6,0.7,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.8426286493561816
total_revenue,iqr(pct_change(total_revenue)),200,0.02,0.8,0.7,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.808867932246699
total_revenue,iqr(pct_change(total_revenue)),200,0.02,0.6,1.0,False,0.027624309392265192,0.022099447513812154,0.0,0.0,0.0,2.757595440792787
total_revenue,iqr(pct_change(total_revenue)),200,0.05,0.6,1.0,False,0.027624309392265192,0.049723756906077346,0.0,0.0,0.0,2.3935381203268005
