metric,label_mode,n_estimators,contamination,max_samples,max_features,bootstrap,label_anomaly_rate,pred_anomaly_rate,pseudo_f1,pseudo_precision,pseudo_recall,score_separation_z
waste_percentage,iqr(waste_percentage),300,0.08,auto,0.7,False,0.04419889502762431,0.08287292817679558,0.608695652173913,0.4666666666666667,0.875,2.7213794962155275
waste_percentage,iqr(waste_percentage),500,0.08,auto,0.7,False,0.04419889502762431,0.08287292817679558,0.608695652173913,0.4666666666666667,0.875,2.6838516970363004
waste_percentage,iqr(waste_percentage),500,0.08,0.6,1.0,False,0.04419889502762431,0.08287292817679558,0.608695652173913,0.4666666666666667,0.875,2.659964504142789
waste_percentage,iqr(waste_percentage),200,0.08,0.8,0.7,False,0.04419889502762431,0.08287292817679558,0.608695652173913,0.4666666666666667,0.875,2.619586049780871
waste_percentage,iqr(waste_percentage),500,0.08,0.8,0.7,False,0.04419889502762431,0.08287292817679558,0.608695652173913,0.4666666666666667,0.875,2.606098676630045
waste_percentage,iqr(waste_percentage),300,0.08,0.6,0.7,False,0.04419889502762431,0.08287292817679558,0.608695652173913,0.4666666666666667,0.875,2.5874432306435544
waste_percentage,iqr(waste_percentage),200,0.05,auto,1.0,False,0.04419889502762431,0.049723756906077346,0.5882352941176471,0.5555555555555556,0.625,3.083763518101046
waste_percentage,iqr(waste_percentage),200,0.05,0.8,1.0,False,0.04419889502762431,0.049723756906077346,0.5882352941176471,0.5555555555555556,0.625,3.079965371830769
waste_percentage,iqr(waste_percentage),300,0.05,auto,1.0,False,0.04419889502762431,0.049723756906077346,0.5882352941176471,0.5555555555555556,0.625,3.064521216503409
waste_percentage,iqr(waste_percentage),300,0.05,0.8,1.0,False,0.04419889502762431,0.049723756906077346,0.5882352941176471,0.5555555555555556,0.625,2.9990244618044826
waste_percentage,iqr(waste_percentage),200,0.05,0.6,1.0,False,0.04419889502762431,0.049723756906077346,0.5882352941176471,0.5555555555555556,0.625,2.97332704079993
waste_percentage,iqr(waste_percentage),200,0.05,auto,0.7,False,0.04419889502762431,0.049723756906077346,0.5882352941176471,0.5555555555555556,0.625,2.928965685223566
waste_percentage,iqr(waste_percentage),300,0.05,0.6,1.0,False,0.04419889502762431,0.049723756906077346,0.5882352941176471,0.5555555555555556,0.625,2.9248993848049594
waste_percentage,iqr(waste_percentage),500,0.05,0.6,1.0,False,0.04419889502762431,0.049723756906077346,0.5882352941176471,0.5555555555555556,0.625,2.8787475368475492
waste_percentage,iqr(waste_percentage),200,0.05,0.6,0.7,False,0.04419889502762431,0.049723756906077346,0.5882352941176471,0.5555555555555556,0.625,2.8426698147009537
waste_percentage,iqr(waste_percentage),200,0.02,auto,1.0,False,0.04419889502762431,0.022099447513812154,0.5,0.75,0.375,3.3686291087444267
waste_percentage,iqr(waste_percentage),200,0.02,0.8,1.0,False,0.04419889502762431,0.022099447513812154,0.5,0.75,0.375,3.335290552422237
waste_percentage,iqr(waste_percentage),200,0.02,0.6,1.0,False,0.04419889502762431,0.022099447513812154,0.5,0.75,0.375,3.171554136843244
waste_percentage,iqr(waste_percentage),500,0.02,0.6,1.0,False,0.04419889502762431,0.022099447513812154,0.5,0.75,0.375,3.096831685741412
waste_percentage,iqr(waste_percentage),300,0.02,0.6,1.0,False,0.04419889502762431,0.022099447513812154,0.5,0.75,0.375,3.0905221340470987
waste_percentage,iqr(waste_percentage),200,0.02,0.6,0.7,False,0.04419889502762431,0.022099447513812154,0.5,0.75,0.375,3.0418538903601484
waste_percentage,iqr(waste_percentage),500,0.05,auto,1.0,False,0.04419889502762431,0.049723756906077346,0.47058823529411764,0.4444444444444444,0.5,3.0180650533317848
waste_percentage,iqr(waste_percentage),500,0.05,0.8,1.0,False,0.04419889502762431,0.049723756906077346,0.47058823529411764,0.4444444444444444,0.5,2.9867300992532395
waste_percentage,iqr(waste_percentage),300,0.05,auto,0.7,False,0.04419889502762431,0.049723756906077346,0.47058823529411764,0.4444444444444444,0.5,2.93711239324016
waste_percentage,iqr(waste_percentage),500,0.05,auto,0.7,False,0.04419889502762431,0.049723756906077346,0.47058823529411764,0.4444444444444444,0.5,2.9314606439206585
waste_percentage,iqr(waste_percentage),200,0.05,0.8,0.7,False,0.04419889502762431,0.049723756906077346,0.47058823529411764,0.4444444444444444,0.5,2.862451495899678
waste_percentage,iqr(waste_percentage),300,0.05,0.8,0.7,False,0.04419889502762431,0.049723756906077346,0.47058823529411764,0.4444444444444444,0.5,2.8522019467622326
waste_percentage,iqr(waste_percentage),500,0.05,0.6,0.7,False,0.04419889502762431,0.049723756906077346,0.47058823529411764,0.4444444444444444,0.5,2.84946050357586
waste_percentage,iqr(waste_percentage),500,0.05,0.8,0.7,False,0.04419889502762431,0.049723756906077346,0.47058823529411764,0.4444444444444444,0.5,2.846698451048785
waste_percentage,iqr(waste_percentage),300,0.05,0.6,0.7,False,0.04419889502762431,0.049723756906077346,0.47058823529411764,0.4444444444444444,0.5,2.828231930771104
waste_percentage,iqr(waste_percentage),300,0.02,auto,1.0,False,0.04419889502762431,0.022099447513812154,0.3333333333333333,0.5,0.25,3.3405798566866003
waste_percentage,iqr(waste_percentage),500,0.02,auto,0.7,False,0.04419889502762431,0.022099447513812154,0.3333333333333333,0.5,0.25,3.272568358288298
waste_percentage,iqr(waste_percentage),300,0.02,auto,0.7,False,0.04419889502762431,0.022099447513812154,0.3333333333333333,0.5,0.25,3.239746669603778
waste_percentage,iqr(waste_percentage),500,0.02,0.8,1.0,False,0.04419889502762431,0.022099447513812154,0.3333333333333333,0.5,0.25,3.20502503923533
waste_percentage,iqr(waste_percentage),200,0.02,auto,0.7,False,0.04419889502762431,0.022099447513812154,0.3333333333333333,0.5,0.25,3.2028206749095136
waste_percentage,iqr(waste_percentage),300,0.02,0.8,1.0,False,0.04419889502762431,0.022099447513812154,0.3333333333333333,0.5,0.25,3.1799318083593553
waste_percentage,iqr(waste_percentage),200,0.02,0.8,0.7,False,0.04419889502762431,0.022099447513812154,0.3333333333333333,0.5,0.25,3.1619394640985217
waste_percentage,iqr(waste_percentage),300,0.02,0.8,0.7,False,0.04419889502762431,0.022099447513812154,0.3333333333333333,0.5,0.25,3.160957390039194
waste_percentage,iqr(waste_percentage),500,0.02,0.6,0.7,False,0.04419889502762431,0.022099447513812154,0.3333333333333333,0.5,0.25,3.102401982034654
waste_percentage,iqr(waste_percentage),300,0.02,0.6,0.7,False,0.04419889502762431,0.022099447513812154,0.3333333333333333,0.5,0.25,3.021275162957112
waste_percentage,iqr(waste_percentage),500,0.02,auto,1.0,False,0.04419889502762431,0.022099447513812154,0.16666666666666666,0.25,0.125,3.322023254716981
waste_percentage,iqr(waste_percentage),500,0.02,0.8,0.7,False,0.04419889502762431,0.022099447513812154,0.16666666666666666,0.25,0.125,3.1879964632269724
