metric,label_mode,n_estimators,contamination,max_samples,max_features,bootstrap,label_anomaly_rate,pred_anomaly_rate,pseudo_f1,pseudo_precision,pseudo_recall,score_separation_z
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),200,0.05,0.6,1.0,False,0.03867403314917127,0.049723756906077346,0.5,0.4444444444444444,0.5714285714285714,2.4951043576379024
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),200,0.05,0.8,1.0,False,0.03867403314917127,0.049723756906077346,0.5,0.4444444444444444,0.5714285714285714,2.4926219312420397
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),300,0.05,0.6,1.0,False,0.03867403314917127,0.049723756906077346,0.5,0.4444444444444444,0.5714285714285714,2.48159129828815
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),500,0.05,0.6,0.7,False,0.03867403314917127,0.049723756906077346,0.375,0.3333333333333333,0.42857142857142855,2.577196098948192
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),200,0.05,0.6,0.7,False,0.03867403314917127,0.049723756906077346,0.375,0.3333333333333333,0.42857142857142855,2.532101652384355
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),200,0.02,auto,0.7,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,3.073601776150867
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),500,0.02,auto,0.7,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,3.0478261927753003
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),300,0.02,auto,0.7,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,3.0255401620415507
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),200,0.02,auto,1.0,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.9850936449106973
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),500,0.02,0.8,0.7,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.970943319802705
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),300,0.02,auto,1.0,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.9448293526490343
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),200,0.02,0.8,0.7,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.9236411873685615
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),300,0.02,0.8,0.7,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.888658871871057
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),500,0.02,0.6,0.7,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.8885801955639274
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),300,0.02,0.6,0.7,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.8848933457919608
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),300,0.02,0.8,1.0,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.8813690469656965
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),500,0.02,0.8,1.0,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.875490422403091
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),200,0.02,0.6,0.7,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.8518185357317747
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),300,0.02,0.6,1.0,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.828645204654297
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),200,0.02,0.8,1.0,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.8191408410549457
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),500,0.02,0.6,1.0,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.800445909162102
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),200,0.02,0.6,1.0,False,0.03867403314917127,0.022099447513812154,0.36363636363636365,0.5,0.2857142857142857,2.777019544478881
avg_preparation_time_seconds,iqr(avg_preparation_time_seconds),500,0.02,auto,1.0,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.932009476313945
