metric,label_mode,n_estimators,contamination,max_samples,max_features,bootstrap,label_anomaly_rate,pred_anomaly_rate,pseudo_f1,pseudo_precision,pseudo_recall,score_separation_z
avg_prep_time,iqr(avg_prep_time),200,0.05,0.6,0.7,False,0.03867403314917127,0.049723756906077346,0.25,0.2222222222222222,0.2857142857142857,2.383191682790504
avg_prep_time,iqr(avg_prep_time),300,0.05,0.6,0.7,False,0.03867403314917127,0.049723756906077346,0.25,0.2222222222222222,0.2857142857142857,2.37170767858284
avg_prep_time,iqr(avg_prep_time),500,0.05,0.8,1.0,False,0.03867403314917127,0.049723756906077346,0.25,0.2222222222222222,0.2857142857142857,2.347299468734529
avg_prep_time,iqr(avg_prep_time),200,0.05,0.6,1.0,False,0.03867403314917127,0.049723756906077346,0.25,0.2222222222222222,0.2857142857142857,2.329124350063037
avg_prep_time,iqr(avg_prep_time),500,0.05,0.6,1.0,False,0.03867403314917127,0.049723756906077346,0.25,0.2222222222222222,0.2857142857142857,2.3204164562915177
avg_prep_time,iqr(avg_prep_time),300,0.05,0.6,1.0,False,0.03867403314917127,0.049723756906077346,0.25,0.2222222222222222,0.2857142857142857,2.2945607791977225
avg_prep_time,iqr(avg_prep_time),300,0.02,auto,0.7,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.669787272333463
avg_prep_time,iqr(avg_prep_time),200,0.02,auto,0.7,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.664433408311368
avg_prep_time,iqr(avg_prep_time),500,0.02,auto,0.7,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.6379581061626545
avg_prep_time,iqr(avg_prep_time),500,0.02,0.8,0.7,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.5824896574134644
avg_prep_time,iqr(avg_prep_time),300,0.02,0.8,0.7,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.5550386735215387
avg_prep_time,iqr(avg_prep_time),200,0.02,auto,1.0,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.5500471290674613
avg_prep_time,iqr(avg_prep_time),200,0.02,0.8,0.7,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.5459826542881854
avg_prep_time,iqr(avg_prep_time),500,0.02,0.6,0.7,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.5407111178200346
avg_prep_time,iqr(avg_prep_time),300,0.02,auto,1.0,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.5047039052808038
avg_prep_time,iqr(avg_prep_time),200,0.02,0.6,0.7,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.496474464455085
avg_prep_time,iqr(avg_prep_time),300,0.02,0.6,0.7,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.4831531312700927
avg_prep_time,iqr(avg_prep_time),500,0.02,0.6,1.0,False,0.03867403314917127,0.022099447513812154,0.18181818181818182,0.25,0.14285714285714285,2.3843732615427666
avg_prep_time,iqr(avg_prep_time),200,0.05,0.8,1.0,False,0.03867403314917127,0.049723756906077346,0.125,0.1111111111111111,0.14285714285714285,2.3914299660014473
avg_prep_time,iqr(avg_prep_time),300,0.05,auto,1.0,False,0.03867403314917127,0.049723756906077346,0.125,0.1111111111111111,0.14285714285714285,2.374374851754771
avg_prep_time,iqr(avg_prep_time),300,0.05,0.8,1.0,False,0.03867403314917127,0.049723756906077346,0.125,0.1111111111111111,0.14285714285714285,2.3458058067865317
avg_prep_time,iqr(avg_prep_time),500,0.02,auto,1.0,False,0.03867403314917127,0.022099447513812154,0.0,0.0,0.0,2.499041738205028
avg_prep_time,iqr(avg_prep_time),200,0.02,0.8,1.0,False,0.03867403314917127,0.022099447513812154,0.0,0.0,0.0,2.4985046855067043
avg_prep_time,iqr(avg_prep_time),500,0.02,0.8,1.0,False,0.03867403314917127,0.022099447513812154,0.0,0.0,0.0,2.4497602473538462
avg_prep_time,iqr(avg_prep_time),300,0.02,0.8,1.0,False,0.03867403314917127,0.022099447513812154,0.0,0.0,0.0,2.431628415281295
avg_prep_time,iqr(avg_prep_time),200,0.02,0.6,1.0,False,0.03867403314917127,0.022099447513812154,0.0,0.0,0.0,2.356192966527419
avg_prep_time,iqr(avg_prep_time),300,0.02,0.6,1.0,False,0.03867403314917127,0.022099447513812154,0.0,0.0,0.0,2.3470064720930726
